1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760 1.7557760
1.6536445 1.4656510 1.4003487 1.3691213 1.3564872 1.3519621 1.3504582 1.3501187 1.3502382 1.3505271 1.3508620 1.3511911 1.3514940 1.3517648 1.3520035 1.3522125 1.3523953 1.3525553 1.3526955 1.3528188 1.3529275 1.3530238 1.3531093 1.3531855 1.3532536 1.3533148 1.3533699 1.3534196 1.3534647 1.3535056 1.3535429 1.3535769 1.3536081 1.3536367 1.3536630 1.3536872 1.3537096 1.3537303 1.3537495 1.3537673 1.3537839 1.3537993 1.3538137 1.3538272 1.3538398 1.3538516 1.3538627 1.3538732 1.3538830 1.3538922 1.3539009 1.3539092 1.3539169 1.3539243 1.3539313 1.3539379 1.3539441 1.3539501 1.3539557 1.3539611 1.3539662 1.3539711 1.3539757 1.3539802 1.3539844 1.3539885 1.3539923 1.3539960 1.3539996 1.3540030 1.3540062 1.3540094 1.3540123 1.3540152 1.3540180 1.3540206 1.3540232 1.3540257 1.3540280 1.3540303 1.3540325 1.3540346 1.3540366 1.3540386 1.3540405 1.3540424 1.3540441 1.3540458 1.3540475 1.3540491 1.3540506 1.3540521 1.3540536 1.3540550 1.3540564 1.3540577 1.3540590 1.3540602 1.3540614 1.3540626 1.3540637 1.3540648 1.3540659 1.3540669 1.3540679 1.3540689 1.3540699 1.3540708 1.3540717 1.3540726 1.3540734 1.3540742 1.3540751 1.3540758 1.3540766 1.3540774 1.3540781 1.3540788 1.3540795 1.3540802 1.3540808 1.3540815 1.3540821 1.3540827 1.3540833 1.3540839 1.3540845 1.3540850 1.3540856 1.3540861 1.3540866 1.3540871 1.3540876 1.3540881 1.3540886 1.3540890 1.3540895 1.3540899 1.3540904 1.3540908 1.3540912 1.3540916 1.3540920 1.3540924 1.3540928 1.3540932 1.3540935 1.3540939 1.3540942 1.3540946 1.3540949 1.3540953 1.3540956 1.3540959 1.3540962 1.3540965 1.3540968 1.3540971 1.3540974 1.3540977 1.3540980 1.3540983 1.3540985 1.3540988 1.3540990 1.3540993 1.3540996 1.3540998 1.3541000 1.3541003 1.3541005 1.3541007 1.3541010 1.3541012 1.3541014 1.3541016 1.3541018 1.3541020 1.3541022 1.3541024 1.3541026 1.3541028 1.3541030 1.3541032 1.3541034 1.3541036 1.3541038 1.3541039 1.3541041 1.3541043 1.3541044 1.3541046 1.3541048 1.3541049 1.3541051 1.3541052 1.3541054 1.3541055 1.3541057 1.3541058
1.6348119 1.4028678 1.3160912 1.2652515 1.2403428 1.2273314 1.2199371 1.2157236 1.2133318 1.2119639 1.2111719 1.2107084 1.2104361 1.2102773 1.2101872 1.2101391 1.2101169 1.2101108 1.2101145 1.2101242 1.2101374 1.2101525 1.2101683 1.2101843 1.2102001 1.2102154 1.2102301 1.2102440 1.2102571 1.2102695 1.2102812 1.2102921 1.2103024 1.2103120 1.2103210 1.2103295 1.2103374 1.2103448 1.2103517 1.2103583 1.2103644 1.2103702 1.2103757 1.2103808 1.2103856 1.2103902 1.2103945 1.2103985 1.2104024 1.2104060 1.2104095 1.2104127 1.2104159 1.2104188 1.2104216 1.2104243 1.2104268 1.2104292 1.2104315 1.2104337 1.2104358 1.2104378 1.2104397 1.2104416 1.2104433 1.2104450 1.2104466 1.2104481 1.2104496 1.2104510 1.2104524 1.2104537 1.2104549 1.2104561 1.2104573 1.2104584 1.2104595 1.2104605 1.2104615 1.2104625 1.2104634 1.2104643 1.2104652 1.2104660 1.2104668 1.2104676 1.2104684 1.2104691 1.2104698 1.2104705 1.2104711 1.2104718 1.2104724 1.2104730 1.2104736 1.2104741 1.2104747 1.2104752 1.2104757 1.2104762 1.2104767 1.2104772 1.2104776 1.2104781 1.2104785 1.2104789 1.2104794 1.2104797 1.2104801 1.2104805 1.2104809 1.2104812 1.2104816 1.2104819 1.2104823 1.2104826 1.2104829 1.2104832 1.2104835 1.2104838 1.2104841 1.2104844 1.2104846 1.2104849 1.2104852 1.2104854 1.2104857 1.2104859 1.2104861 1.2104864 1.2104866 1.2104868 1.2104870 1.2104872 1.2104874 1.2104876 1.2104878 1.2104880 1.2104882 1.2104884 1.2104886 1.2104888 1.2104889 1.2104891 1.2104893 1.2104894 1.2104896 1.2104897 1.2104899 1.2104900 1.2104902 1.2104903 1.2104905 1.2104906 1.2104908 1.2104909 1.2104910 1.2104911 1.2104913 1.2104914 1.2104915 1.2104916 1.2104918 1.2104919 1.2104920 1.2104921 1.2104922 1.2104923 1.2104924 1.2104925 1.2104926 1.2104927 1.2104928 1.2104929 1.2104930 1.2104931 1.2104932 1.2104933 1.2104934 1.2104935 1.2104936 1.2104936 1.2104937 1.2104938 1.2104939 1.2104940 1.2104940 1.2104941 1.2104942 1.2104943 1.2104943 1.2104944 1.2104945 1.2104945 1.2104946 1.2104947 1.2104948 1.2104948 1.2104949 1.2104949
1.6320439 1.3675952 1.2599039 1.1973006 1.1642832 1.1457946 1.1345664 1.1274081 1.1225677 1.1190892 1.1164652 1.1144173 1.1127815 1.1114531 1.1103606 1.1094526 1.1086908 1.1080465 1.1074973 1.1070258 1.1066184 1.1062643 1.1059546 1.1056824 1.1054419 1.1052285 1.1050382 1.1048679 1.1047149 1.1045770 1.1044522 1.1043389 1.1042358 1.1041416 1.1040555 1.1039764 1.1039037 1.1038367 1.1037748 1.1037175 1.1036644 1.1036150 1.1035690 1.1035262 1.1034861 1.1034487 1.1034137 1.1033808 1.1033499 1.1033209 1.1032935 1.1032677 1.1032434 1.1032204 1.1031987 1.1031781 1.1031586 1.1031401 1.1031226 1.1031059 1.1030900 1.1030749 1.1030605 1.1030468 1.1030337 1.1030212 1.1030093 1.1029979 1.1029870 1.1029765 1.1029665 1.1029569 1.1029477 1.1029388 1.1029304 1.1029222 1.1029144 1.1029068 1.1028996 1.1028926 1.1028859 1.1028794 1.1028732 1.1028671 1.1028613 1.1028557 1.1028503 1.1028451 1.1028400 1.1028351 1.1028304 1.1028258 1.1028214 1.1028171 1.1028130 1.1028089 1.1028051 1.1028013 1.1027976 1.1027941 1.1027906 1.1027873 1.1027840 1.1027808 1.1027778 1.1027748 1.1027719 1.1027691 1.1027663 1.1027637 1.1027611 1.1027585 1.1027561 1.1027537 1.1027514 1.1027491 1.1027469 1.1027447 1.1027426 1.1027406 1.1027386 1.1027366 1.1027347 1.1027328 1.1027310 1.1027293 1.1027275 1.1027258 1.1027242 1.1027226 1.1027210 1.1027195 1.1027180 1.1027165 1.1027151 1.1027137 1.1027123 1.1027109 1.1027096 1.1027083 1.1027071 1.1027058 1.1027046 1.1027034 1.1027023 1.1027011 1.1027000 1.1026989 1.1026979 1.1026968 1.1026958 1.1026948 1.1026938 1.1026928 1.1026919 1.1026910 1.1026900 1.1026892 1.1026883 1.1026874 1.1026866 1.1026857 1.1026849 1.1026841 1.1026833 1.1026826 1.1026818 1.1026811 1.1026803 1.1026796 1.1026789 1.1026782 1.1026775 1.1026769 1.1026762 1.1026756 1.1026749 1.1026743 1.1026737 1.1026731 1.1026725 1.1026719 1.1026713 1.1026708 1.1026702 1.1026696 1.1026691 1.1026686 1.1026681 1.1026675 1.1026670 1.1026665 1.1026660 1.1026656 1.1026651 1.1026646 1.1026642 1.1026637 1.1026633 1.1026628
1.6320141 1.3696589 1.2672954 1.2066563 1.1716872 1.1489068 1.1330089 1.1218275 1.1136901 1.1074809 1.1025625 1.0985736 1.0952921 1.0925666 1.0902858 1.0883641 1.0867345 1.0853439 1.0841500 1.0831190 1.0822235 1.0814415 1.0807551 1.0801498 1.0796134 1.0791361 1.0787097 1.0783272 1.0779830 1.0776720 1.0773903 1.0771342 1.0769008 1.0766875 1.0764921 1.0763126 1.0761474 1.0759949 1.0758540 1.0757235 1.0756023 1.0754897 1.0753848 1.0752869 1.0751955 1.0751099 1.0750298 1.0749546 1.0748839 1.0748174 1.0747548 1.0746958 1.0746401 1.0745874 1.0745376 1.0744904 1.0744456 1.0744032 1.0743629 1.0743246 1.0742882 1.0742535 1.0742204 1.0741889 1.0741588 1.0741301 1.0741027 1.0740764 1.0740513 1.0740273 1.0740042 1.0739821 1.0739610 1.0739406 1.0739211 1.0739024 1.0738843 1.0738670 1.0738503 1.0738342 1.0738188 1.0738038 1.0737895 1.0737756 1.0737622 1.0737493 1.0737368 1.0737248 1.0737131 1.0737019 1.0736910 1.0736805 1.0736703 1.0736604 1.0736508 1.0736415 1.0736326 1.0736238 1.0736154 1.0736072 1.0735993 1.0735915 1.0735840 1.0735768 1.0735697 1.0735628 1.0735561 1.0735496 1.0735433 1.0735372 1.0735312 1.0735253 1.0735197 1.0735142 1.0735088 1.0735035 1.0734984 1.0734935 1.0734886 1.0734839 1.0734793 1.0734748 1.0734704 1.0734661 1.0734619 1.0734578 1.0734538 1.0734499 1.0734461 1.0734424 1.0734388 1.0734352 1.0734317 1.0734284 1.0734250 1.0734218 1.0734186 1.0734155 1.0734125 1.0734095 1.0734066 1.0734037 1.0734009 1.0733982 1.0733955 1.0733929 1.0733904 1.0733878 1.0733854 1.0733830 1.0733806 1.0733783 1.0733760 1.0733738 1.0733716 1.0733694 1.0733673 1.0733652 1.0733632 1.0733612 1.0733593 1.0733574 1.0733555 1.0733536 1.0733518 1.0733500 1.0733483 1.0733466 1.0733449 1.0733432 1.0733416 1.0733400 1.0733384 1.0733369 1.0733354 1.0733339 1.0733324 1.0733310 1.0733295 1.0733281 1.0733268 1.0733254 1.0733241 1.0733228 1.0733215 1.0733202 1.0733190 1.0733178 1.0733166 1.0733154 1.0733142 1.0733130 1.0733119 1.0733108 1.0733097 1.0733086 1.0733076 1.0733065 1.0733055 1.0733045
1.6320131 1.3680721 1.2569194 1.1867517 1.1460764 1.1213951 1.1057953 1.0956110 1.0882980 1.0824919 1.0776189 1.0734550 1.0698929 1.0668545 1.0642688 1.0620692 1.0601953 1.0585944 1.0572213 1.0560386 1.0550151 1.0541249 1.0533471 1.0526642 1.0520619 1.0515284 1.0510537 1.0506298 1.0502498 1.0499079 1.0495992 1.0493196 1.0490656 1.0488342 1.0486228 1.0484291 1.0482513 1.0480877 1.0479368 1.0477973 1.0476681 1.0475482 1.0474367 1.0473330 1.0472362 1.0471457 1.0470611 1.0469818 1.0469074 1.0468375 1.0467718 1.0467098 1.0466514 1.0465963 1.0465442 1.0464949 1.0464482 1.0464039 1.0463619 1.0463220 1.0462841 1.0462480 1.0462137 1.0461810 1.0461497 1.0461199 1.0460915 1.0460643 1.0460383 1.0460134 1.0459896 1.0459667 1.0459449 1.0459239 1.0459037 1.0458843 1.0458657 1.0458478 1.0458306 1.0458141 1.0457981 1.0457828 1.0457679 1.0457537 1.0457399 1.0457266 1.0457138 1.0457014 1.0456894 1.0456778 1.0456666 1.0456558 1.0456453 1.0456352 1.0456254 1.0456159 1.0456066 1.0455977 1.0455890 1.0455806 1.0455725 1.0455646 1.0455569 1.0455494 1.0455421 1.0455351 1.0455283 1.0455216 1.0455151 1.0455088 1.0455027 1.0454967 1.0454909 1.0454853 1.0454798 1.0454744 1.0454692 1.0454641 1.0454591 1.0454543 1.0454496 1.0454450 1.0454405 1.0454361 1.0454318 1.0454276 1.0454236 1.0454196 1.0454157 1.0454119 1.0454082 1.0454045 1.0454010 1.0453975 1.0453941 1.0453908 1.0453876 1.0453844 1.0453813 1.0453783 1.0453753 1.0453724 1.0453695 1.0453667 1.0453640 1.0453613 1.0453587 1.0453561 1.0453536 1.0453512 1.0453487 1.0453464 1.0453441 1.0453418 1.0453395 1.0453374 1.0453352 1.0453331 1.0453310 1.0453290 1.0453270 1.0453250 1.0453231 1.0453212 1.0453194 1.0453176 1.0453158 1.0453140 1.0453123 1.0453106 1.0453090 1.0453073 1.0453057 1.0453042 1.0453026 1.0453011 1.0452996 1.0452981 1.0452967 1.0452952 1.0452938 1.0452925 1.0452911 1.0452898 1.0452885 1.0452872 1.0452859 1.0452847 1.0452834 1.0452822 1.0452810 1.0452799 1.0452787 1.0452776 1.0452765 1.0452754 1.0452743 1.0452732 1.0452722 1.0452711
1.6320131 1.3675077 1.2504038 1.1708342 1.1212884 1.0891911 1.0680072 1.0538784 1.0437287 1.0357807 1.0292566 1.0238407 1.0193654 1.0156954 1.0127025 1.0102675 1.0082855 1.0066677 1.0053417 1.0042492 1.0033437 1.0025886 1.0019550 1.0014200 1.0009655 1.0005771 1.0002432 0.9999547 0.9997041 0.9994853 0.9992933 0.9991241 0.9989744 0.9988413 0.9987227 0.9986164 0.9985209 0.9984348 0.9983569 0.9982863 0.9982221 0.9981635 0.9981099 0.9980608 0.9980157 0.9979741 0.9979357 0.9979003 0.9978674 0.9978369 0.9978085 0.9977821 0.9977574 0.9977344 0.9977128 0.9976926 0.9976736 0.9976558 0.9976390 0.9976232 0.9976083 0.9975942 0.9975809 0.9975683 0.9975563 0.9975450 0.9975343 0.9975241 0.9975143 0.9975051 0.9974963 0.9974879 0.9974799 0.9974723 0.9974650 0.9974580 0.9974513 0.9974449 0.9974388 0.9974329 0.9974273 0.9974218 0.9974166 0.9974117 0.9974069 0.9974022 0.9973978 0.9973935 0.9973894 0.9973854 0.9973816 0.9973779 0.9973743 0.9973709 0.9973675 0.9973643 0.9973612 0.9973582 0.9973553 0.9973525 0.9973498 0.9973471 0.9973446 0.9973421 0.9973397 0.9973373 0.9973351 0.9973329 0.9973308 0.9973287 0.9973267 0.9973247 0.9973228 0.9973210 0.9973192 0.9973174 0.9973157 0.9973141 0.9973125 0.9973109 0.9973094 0.9973079 0.9973064 0.9973050 0.9973036 0.9973023 0.9973010 0.9972997 0.9972985 0.9972972 0.9972961 0.9972949 0.9972938 0.9972927 0.9972916 0.9972905 0.9972895 0.9972885 0.9972875 0.9972865 0.9972856 0.9972847 0.9972838 0.9972829 0.9972820 0.9972812 0.9972803 0.9972795 0.9972787 0.9972780 0.9972772 0.9972765 0.9972757 0.9972750 0.9972743 0.9972736 0.9972729 0.9972723 0.9972716 0.9972710 0.9972704 0.9972698 0.9972692 0.9972686 0.9972680 0.9972674 0.9972669 0.9972663 0.9972658 0.9972653 0.9972648 0.9972642 0.9972637 0.9972633 0.9972628 0.9972623 0.9972618 0.9972614 0.9972609 0.9972605 0.9972601 0.9972596 0.9972592 0.9972588 0.9972584 0.9972580 0.9972576 0.9972572 0.9972568 0.9972565 0.9972561 0.9972557 0.9972554 0.9972550 0.9972547 0.9972543 0.9972540 0.9972537 0.9972534 0.9972530
1.6320131 1.3673359 1.2480711 1.1642113 1.1093648 1.0717593 1.0453365 1.0262650 1.0113615 0.9988790 0.9881811 0.9790799 0.9714610 0.9651731 0.9600312 0.9558447 0.9524379 0.9496594 0.9473840 0.9455108 0.9439597 0.9426671 0.9415831 0.9406681 0.9398910 0.9392270 0.9386562 0.9381629 0.9377343 0.9373599 0.9370314 0.9367418 0.9364853 0.9362573 0.9360538 0.9358714 0.9357075 0.9355596 0.9354258 0.9353043 0.9351938 0.9350929 0.9350006 0.9349159 0.9348380 0.9347662 0.9347000 0.9346387 0.9345818 0.9345290 0.9344799 0.9344341 0.9343914 0.9343514 0.9343140 0.9342789 0.9342459 0.9342149 0.9341857 0.9341582 0.9341323 0.9341078 0.9340846 0.9340626 0.9340418 0.9340220 0.9340033 0.9339855 0.9339685 0.9339524 0.9339370 0.9339223 0.9339083 0.9338950 0.9338822 0.9338700 0.9338583 0.9338471 0.9338363 0.9338261 0.9338162 0.9338067 0.9337976 0.9337888 0.9337804 0.9337723 0.9337645 0.9337570 0.9337498 0.9337428 0.9337361 0.9337296 0.9337233 0.9337172 0.9337114 0.9337057 0.9337003 0.9336950 0.9336899 0.9336849 0.9336801 0.9336755 0.9336710 0.9336666 0.9336624 0.9336583 0.9336543 0.9336504 0.9336467 0.9336430 0.9336395 0.9336360 0.9336327 0.9336294 0.9336262 0.9336232 0.9336202 0.9336173 0.9336144 0.9336116 0.9336090 0.9336063 0.9336038 0.9336013 0.9335988 0.9335965 0.9335942 0.9335919 0.9335897 0.9335876 0.9335855 0.9335834 0.9335814 0.9335795 0.9335775 0.9335757 0.9335739 0.9335721 0.9335703 0.9335686 0.9335670 0.9335653 0.9335637 0.9335622 0.9335607 0.9335592 0.9335577 0.9335563 0.9335549 0.9335535 0.9335521 0.9335508 0.9335495 0.9335483 0.9335470 0.9335458 0.9335446 0.9335435 0.9335423 0.9335412 0.9335401 0.9335390 0.9335379 0.9335369 0.9335359 0.9335349 0.9335339 0.9335329 0.9335320 0.9335310 0.9335301 0.9335292 0.9335283 0.9335275 0.9335266 0.9335258 0.9335250 0.9335242 0.9335234 0.9335226 0.9335218 0.9335211 0.9335203 0.9335196 0.9335189 0.9335182 0.9335175 0.9335168 0.9335161 0.9335155 0.9335148 0.9335142 0.9335135 0.9335129 0.9335123 0.9335117 0.9335111 0.9335105 0.9335099 0.9335094
1.6320131 1.3673167 1.2474150 1.1617511 1.1045294 1.0646894 1.0361720 1.0150343 0.9980886 0.9836785 0.9712907 0.9608204 0.9521717 0.9451628 0.9395553 0.9351011 0.9315732 0.9287781 0.9265587 0.9247897 0.9233736 0.9222344 0.9213132 0.9205644 0.9199528 0.9194506 0.9190364 0.9186932 0.9184077 0.9181691 0.9179690 0.9178007 0.9176585 0.9175382 0.9174360 0.9173490 0.9172747 0.9172113 0.9171569 0.9171103 0.9170702 0.9170358 0.9170061 0.9169806 0.9169586 0.9169397 0.9169234 0.9169093 0.9168973 0.9168869 0.9168781 0.9168705 0.9168641 0.9168587 0.9168541 0.9168503 0.9168471 0.9168445 0.9168424 0.9168407 0.9168395 0.9168385 0.9168379 0.9168375 0.9168374 0.9168374 0.9168376 0.9168380 0.9168385 0.9168391 0.9168398 0.9168406 0.9168415 0.9168424 0.9168434 0.9168444 0.9168455 0.9168465 0.9168476 0.9168488 0.9168499 0.9168511 0.9168522 0.9168534 0.9168546 0.9168557 0.9168569 0.9168580 0.9168592 0.9168603 0.9168615 0.9168626 0.9168637 0.9168648 0.9168659 0.9168669 0.9168680 0.9168690 0.9168700 0.9168710 0.9168720 0.9168730 0.9168740 0.9168749 0.9168759 0.9168768 0.9168777 0.9168786 0.9168795 0.9168803 0.9168812 0.9168820 0.9168828 0.9168836 0.9168844 0.9168852 0.9168859 0.9168867 0.9168874 0.9168881 0.9168888 0.9168895 0.9168902 0.9168909 0.9168915 0.9168922 0.9168928 0.9168934 0.9168941 0.9168947 0.9168953 0.9168958 0.9168964 0.9168970 0.9168975 0.9168981 0.9168986 0.9168991 0.9168996 0.9169001 0.9169006 0.9169011 0.9169016 0.9169021 0.9169025 0.9169030 0.9169034 0.9169039 0.9169043 0.9169047 0.9169051 0.9169056 0.9169060 0.9169064 0.9169067 0.9169071 0.9169075 0.9169079 0.9169082 0.9169086 0.9169090 0.9169093 0.9169097 0.9169100 0.9169103 0.9169106 0.9169110 0.9169113 0.9169116 0.9169119 0.9169122 0.9169125 0.9169128 0.9169131 0.9169134 0.9169137 0.9169139 0.9169142 0.9169145 0.9169147 0.9169150 0.9169152 0.9169155 0.9169157 0.9169160 0.9169162 0.9169165 0.9169167 0.9169169 0.9169172 0.9169174 0.9169176 0.9169178 0.9169180 0.9169183 0.9169185 0.9169187 0.9169189 0.9169191 0.9169193
1.6320131 1.3672752 1.2460927 1.1588516 1.1012001 1.0615035 1.0331905 1.0121848 0.9953164 0.9810129 0.9688396 0.9587187 0.9505346 0.9440655 0.9390331 0.9351584 0.9321933 0.9299318 0.9282099 0.9269001 0.9259047 0.9251491 0.9245769 0.9241452 0.9238214 0.9235807 0.9234042 0.9232773 0.9231889 0.9231303 0.9230947 0.9230770 0.9230731 0.9230798 0.9230946 0.9231155 0.9231410 0.9231698 0.9232010 0.9232338 0.9232676 0.9233020 0.9233366 0.9233711 0.9234052 0.9234388 0.9234718 0.9235041 0.9235356 0.9235662 0.9235960 0.9236249 0.9236529 0.9236800 0.9237062 0.9237316 0.9237561 0.9237798 0.9238026 0.9238247 0.9238460 0.9238665 0.9238863 0.9239055 0.9239240 0.9239418 0.9239590 0.9239757 0.9239917 0.9240073 0.9240222 0.9240367 0.9240507 0.9240642 0.9240773 0.9240900 0.9241022 0.9241140 0.9241255 0.9241366 0.9241473 0.9241577 0.9241678 0.9241776 0.9241870 0.9241962 0.9242051 0.9242137 0.9242221 0.9242302 0.9242381 0.9242457 0.9242532 0.9242604 0.9242674 0.9242742 0.9242808 0.9242873 0.9242935 0.9242996 0.9243056 0.9243113 0.9243169 0.9243224 0.9243277 0.9243329 0.9243379 0.9243429 0.9243476 0.9243523 0.9243569 0.9243613 0.9243656 0.9243699 0.9243740 0.9243780 0.9243819 0.9243858 0.9243895 0.9243932 0.9243967 0.9244002 0.9244036 0.9244069 0.9244102 0.9244134 0.9244165 0.9244195 0.9244225 0.9244254 0.9244282 0.9244310 0.9244337 0.9244364 0.9244390 0.9244415 0.9244440 0.9244465 0.9244489 0.9244512 0.9244535 0.9244558 0.9244580 0.9244602 0.9244623 0.9244644 0.9244664 0.9244684 0.9244704 0.9244723 0.9244742 0.9244760 0.9244778 0.9244796 0.9244813 0.9244831 0.9244847 0.9244864 0.9244880 0.9244896 0.9244912 0.9244927 0.9244942 0.9244957 0.9244972 0.9244986 0.9245000 0.9245014 0.9245027 0.9245041 0.9245054 0.9245067 0.9245079 0.9245092 0.9245104 0.9245116 0.9245128 0.9245140 0.9245151 0.9245162 0.9245173 0.9245184 0.9245195 0.9245206 0.9245216 0.9245226 0.9245236 0.9245246 0.9245256 0.9245266 0.9245275 0.9245285 0.9245294 0.9245303 0.9245312 0.9245320 0.9245329 0.9245338 0.9245346 0.9245354
